code	product_name	energy_100g	proteins_100g	fat_100g	carbohydrates_100g	sugars_100g	energy-kcal_100g	saturated-fat_100g	salt_100g	sodium_100g	fiber_100g	fruits-vegetables-nuts-estimate-from-ingredients_100g	nutrition-score-fr_100g
000067008	CHIA SEED MUFFIN MIX CHOCOLATE	1515	32.5	6.5	36.8	4.3	362	3.12	1.06	0.424			
0000670529733	Mini Hold The Cone (Coffee Bean)	1046	4	14	33	20	250	9			2		
0000671115089	Note pad												
00006712	Sopa Ave Con Fideos	5782	13.1	3.3	59.7	2.4	1382	1.5	10.6	4.24			
0000672016408	Muffin double chocolat	1632	5.8	24.3	46.2	26.8	390	4.8	0.42	0.168			14
0000673663335	Sliced Swiss  Cheese	418	8	7			100	5					
0000674497496	French Onion Foccacia	544	5	2.5	23	2	130	1			1		
0000675006567	pain complet la fournée campagnarde	1075	10.5	1.3	46.4	1.4	257	0.4	1.3	0.52	8.2	0	
0000675008530	Pain complet	1075	10.5	1.3	46.4	1.4	257	0.4	1.3	0.52			3
000067602	Ultra Fine Scottish Oats	1510	11	8.1000003814697	61.099998474121	1.5	361	1.6000000238419					
0000679059439	Arachidi Tostati salati	2561	25	49	13	4.2	612	8.7	1.1	0.44	1		
0000679344214	Organic kale	167					40						
0000680000000	Cacao en polvo	1477	27.799999237061	11	19.520000457764	2.4500000476837	353	6.8299999237061	0.10000000149012	0.040000000596048			
0000682009841	Pain de campagne bio nature	1046	7.4	1.2	51	1.3	250	0.2	1.1	0.44			
000068362	Complete Vegan Blend Strawberry	1569	62.400001525879	3.7999999523163	20.799999237061	1.2999999523163	375	0.69999998807907	1.5	0.6			
000068402	Complete series porridge	1498	28.7	6.3	46.8	1.2	358	1.3	0.3	0.12			
0000684800019	Soupe aux pois	285	4.2553	0.6383	11.4894	2.1277	68.0851	0.0426	0.40425525	0.1617021			
0000684800071	Soupe aux lentilles	89	2.1277	0.0851	3.4043	0.8511	21.2766	0	0.27659575	0.1106383			
0000684800842	Muffins	586	3	5	21	1	140	0.5	0.3	0.12			
0000684800934	Spirales date apple	1255	5	7.5	55	15	300	0.5	0.625	0.25			
0000684801023													
0000684801030	Relish	418	0.66666666666667	0	20	6.6666666666667	100	0	1.4166666666667	0.56666666666668			
0000685877812	Riccoriso	1485	8.2	1.5	76	1.2	355	0.2	0	0	2.2		
00006897	Beignes à l'ancienne	1255	7.5	7.5	52.5	22.5	300	2.5	1.0625	0.425	0		
0000690000007	Camu Camu 50GR Bio - Salud Viva	1393	1.55	0.13	81.2	19.15	333	0	0.0075	0.003			
00006903	Peanut Butter Filled Pretzel Nuggets No Salt	2025	19.354838709677	22.58064516129	54.838709677419	6.4516129032258	483.87096774194	3.2258064516129	0.3225806451613	0.12903225806452			
0000690440032	Creamy Pesto Pasta	2552	20	17	2	10	610	4.5			4		
0000690502006	Crunchy almond butter	2789	23.3333333333333	53.3333333333333	16.6666666666667		666.666666666667	5			10		
00006910	Peanut butter filled Pretzels	2025	16.129032258065	22.58064516129	54.838709677419	6.4516129032258	483.87096774194	3.2258064516129	1.9354838709678	0.77419354838712	3.2258064516129	0	15
000069224	Bulk power chocokat	1536	67.2	8	6.5	6	367	3	0.67	0.268			
0000696031005	Pâte à tartiner	2180	5.80000019073486	27.7000007629395	60.5999984741211	58	521	9					
0000698309041	Feletti, Pralines Candy, Milk Chocolate	2209	5.56	30.56	61.11	55.56	528	22.22	0.2425	0.097	2.8	0	25
0000698465815	Feletti, Milk Chocolate Pralines	2264	2.7	32.43	59.46	56.76	541	21.62	0.2025	0.081	2.7	0	24
00007	Lammnierstück - Agnello		42.4561416893675	6.66666658301102	24.7368427745083	9.4736843778376		1.40350879284373			13.3859651130542		
000070	genoise chocolat bijou												
0000700000003	Hierba de cebada	1059	29	5.04	3.4	3.1	253	0.62	0.125	0.05			
000070000674	douceur intense												
0000700010002	تفاح												
000070010758	Sélection Bio												
0000700112882	espresso italialo												
000070023932	café en grains bio												
000070023956	BIO												
000070043220	Sélection Bio												
0000700633280	Grains 1kg												
000070086807	Espresso Passionale												
00007010													
00007016	Madeleines au miel artisanal												
000070197	Avena instantania	1510	11	8.1	61.1	1.5	361	1.6	0.08	0.032			
000070200098	Décaféinié moulu 2x250g												
000070200111	decafeine												
000070200289													
000070201248	Expresso												
000070237	Peptopro	1674	85				400						
0000702900028	English Tea Scones - Orange	1762	7.0175438596491	21.052631578947	52.631578947368	12.280701754386	421.05263157895	12.280701754386	2.0614035087719	0.82456140350876	1.7543859649123		
0000702900035	English tea scones	1762	7.0175438596491	21.052631578947	52.631578947368	12.280701754386	421.05263157895	12.280701754386	2.0614035087719	0.82456140350876			
0000703075442	Forêt noire												
00007066													
00007078	Test	146	0	1	5	0	35	1	0	0			
0000709950668	Protein Cookies												
0000710000000	Hierba de trigo	1084	13	2.1	20.7	9.3	259	0.45	0.02	0.008			0
000071259	Bibliothèque Bérénice												
0000715745470	Luis Alejandro Sanchez Rodriguez												
00007160	CORNED BEEF	983	24	15	1	1	235	7.5	2	0.8			
000071812	Proteine banane	1745	76.3	7.5	8.7	8.7	417	5	0.37	0.148			
0000719008861	Pain												
0000720000007	Maíz Morado	1720	17	6	71	0	411	0	0	0			
00007269	La bière du Pierrot												
00007276	Wholemeal Heyford												
0000729181042	Taami Elite, Milk Choolate Bar, Puffed Rice And Nougat-Caramel Cream	2125	5	27.5	60	37.5	508	17.5	0.41148	0.164592		3	
0000729437217	Chicken and Mayonnaise	1063	10.7	14.5	19.6	1.1	254	1.69	0.8	0.32	1.5		
0000730000004	Semillas de cáñamo enteras	2590	30.78	51.53	4.68	2.16	619	4.89	0.34	0.136			
0000730012144	Pain epeautre	1071	11.1	1.6	47.7	1.4	256	0.3	1.3	0.52			3
00007306	Nut Alsace	2406	11.1	39.4	41.7	41	575	4.2	0	0			
00007399	Gelée de plante												
0000740000001	Semillas de cáñamo peladas	2418	25.4	47.7	5.7	2.4	578	4.3	0.00095	0.00038			11
0000742050608													
0000750000008	Proteina de cáñamo	1452	48.3	8.2	8.1	4	347	1	0.0018	0.00072			
0000750270333	Ravioli	1113	9.57446808510638	10.6382978723404	32.9787234042553		265.957446808511	3.72340425531915			1.06382978723404		
000075256	Pure whey protein	1745	75	7.5	10	10	417	5	0.351	0.1404			12
00007573	Camembert d'Isigny Sainte Mère		21	22	0.5	0.5			1.7	0.68	0	0	
0000760061761	Master rosti montagnard	900	11	15	18	4	215	4.5					
0000760695008414													
0000764001169	Apple ginger drink	130	0	0	7.38	6.77	31	0	0.0075	0.003	0	0	1
0000764001770	Fuji pom blend juice	192	0	0	11.67	10.42	46	0	0.0375	0.015	0	0	14
0000764001787	Ryan's, Lemonade	226	0	0	13.33	13.33	54	0	0.01	0.004	0	0	17
0000764003033	Ryan's, Spiced Apple Cider	192	0	0	11.25	10	46	0	0.025	0.01	0.4	0	2
0000764003040	Apple cider	192	0.42	0	11.67	8.33	46	0	0.015	0.006	0	0	13
00007641	Hamburguesa Gallina Ecologica	795	8.4	9.1	19	0	190	1.9	0.58	0.232			
0000764114944	Ryan's, Organic Juice, Apple	192	0	0	11.67	10.42	46	0	0.0425	0.017	0	100	4
0000764708617	Ryan's, Opal Blend Melange, Apple Cider	192	0.42	0	11.67	8.33	46	0	0.01524	0.006096	0	0	
0000764708655	Apple cider	192	0.41666666666667	0	11.666666666667	8.3333333333333	45.833333333333	0				0	
0000764708662	Ryans Apple Cider Honeycrisp	192	0.41666666666667	0	11.666666666667	8.3333333333333	45.833333333333	0	0.015625	0.00625	0		
0000764708686	Pumpkin pie flavored apple cider drink, pumpkin pie	243	0	0	14.58	12.92	58		0	0		0	
0000764708709	Apple cider	0	1	0	28	20	0	0			0		
0000764708716	Caramel flavor apple cider drink	226	0	0	13.75	12.5	54		0	0		0	
0000764716704	100% apple cider juice	192	0.42	0	11.67	8.33	46	0	0.015	0.006	0	100	3
00007658													
000076936		1745	75	7.5	10	10	417	5	0.35	0.14			
0000770324146	Spoonlight	1502	75	2.7	5.8	1.4	359	1.6	0.73	0.292			
0000772040877	Homestyle Ice Cream	0	0	0	0	0	0	0	0	0	0		
0000772626705	Chips Prozis Zero	1686	45	13	18	5.4	403	1.2			17		
0000774124377													
0000777	Pizza con mozzarella di bufala Campana DOP e pomodori	992	7.6	8.7	31	2.4	237	3.6	1.1	0.44			
0000777777075	Gaufres pur beurre bio												
0000780016406	Beignet moelleux a la pomme	1251	5.6	11	44	18	299	1.6	0.64	0.256			6
00007856	Cordon scamark B	958	13	12	16	0.7	229	3.2	1.1	0.44			
00007863	Cordon scamark B	958	13	12	16	0.7	229	3.2	1.1	0.44			
00007870	Pepites scamark B	1042	13	13	19	0.7	249	2.1	1.1	0.44			
00007887	Pepites scamark C	1067	13	13	21	0.7	255	2.2	1.2	0.48			
00007894	Cordon scamark c	983	13	12	18	0.6	235	2.8	1.3	0.52			
0000790100027	Sobe, fruit strip snacks, mango, pineapple	1343	0	0	78.57	64.29	321		0.09	0.036	7.1	10	
0000790100058	Sobe, fruit twist snacks blueberry pomec-ranate	1343	0	0	78.57	64.29	321		0.09	0.036	7.1	10	
0000790105008	Dr pepper, soft chewy twisted candy bites	1255	2.5	0	72.5	27.5	300	0	0.125	0.05	0	0	8
0000790105015	Soft chewy twisted candy bites	1255	2.5	0	72.5	30	300	0	0.125	0.05	0	0	8
0000790105039	Soft chewy twisted candy bites	1255	2.5	0	72.5	30	300	0	0.125	0.05	0	0	8
0000790105046	Soft chewy twisted candy bites	1255	2.5	0	72.5	30	300	0	0.1875	0.075	0	0	8
0000790105251	Dr pepper, gummy candies	1046	5	0	65	42.5	250	0	0.0625	0.025	0	0	12
0000790105268	Gummy soda bottles	1046	5	0	65	42.5	250	0	0.0625	0.025	0	0	12
0000790105275	Crush, gummy soda bottles, orange	1046	5	0	65	42.5	250	0	0.0625	0.025	0	0	12
0000790105282	Healthy Food Brands, A&W, Soda Bottles Gummy Candies With Real A&W Root Beer	1046	5	0	65	42.5	250	0	0.0625	0.025	0	0	12
0000790110002	Emojeez, Gummies, Assorted Fruits	1151	5	0	67.5	40	275	0	0.03	0.012	0	0	11
0000790110019	Emojeez, Gummies Candy, Fruit	1151	5	0	67.5	40	275	0	0.03	0.012	0	0	11
0000790110026	Emojeez, Fruit Flavored Gummies, Green Apple, Orange, Fruit Punch, Lemon, Cherry Blue Raspberry	1151	5	0	67.5	40	275	0	0.03	0.012	0	0	11
0000790110033	Gummies	1151	5	0	67.5	40	275	0	0.03	0.012	0	0	11
0000790110040	Emojeez, Fruit Gummies, Assorted	1151	5	0	67.5	40	275	0	0.03	0.012	0	0	11
0000790110057	Emojeez, Gummies Candy, Fruit	1151	5	0	67.5	40	275	0	0.03	0.012	0	0	11
0000790120032	Fruit flavored snacks	1046	5	0	70	45	250	0	0.125	0.05	0	0	12
0000790200116	Low carb milk chocolate	502	1	80	14	9	120	5			3		
0000790200123	Fine Chocolate Candy Bar, Dark Chocolate	1674	4	32	60	0	400	20	0	0	12	0	9
0000790200130	Chocolate bar dark almond	1943	7.1428571428571	35.714285714286	53.571428571429	35.714285714286	464.28571428571	17.857142857143	0	0	10.714285714286		
0000790200178	Milk chocolate	2008	4	36	56	36	480	20	0.25	0.1			
0000790200185	Dark Choccolate	1674	4	32	60	0	400	20	0	0			
0000790200192	Dark Chocolate with Almonds	1841	8	36	52	0	440	18					
0000790300007	Candy crush, fruit snacks	1293	4.41	0	74.96	57.32	309	0	0.22	0.088	0	0	13
0000790310013	Sour Fruit Gummies	1360	5	0	75	57.5	325	0	0.127	0.0508	0	0	14
0000790310020	Jelly Fish	586	0	0	34	24	140	0	0.0762	0.03048	0	0	6
0000790310044	Color bombe												
0000790310068	Rainbow bites	1464	2.5	1.25	87.5	65	350	0	0.28	0.112	0	0	15
0000790310075	Mixed fruit gummies	1255	7.5	0	70	52.5	300	0	0.125	0.05	0	0	13
0000790310082	Candy crush, sugar crush crunchy and crackling candy combination, strawberry & watermelon	1674	0	0	100	90	400	0	0.025	0.01	0	0	14
0000790320005	Mixed fruit gummies	1255	7.5	0	70	52.5	300	0	0.125	0.05	0	0	13
0000790320036	Candy crush, jelly beans, mixed berry - cherry - peach - pear buttered popcorn - cotton candy	1464	0	0	87.5	70	350	0	0.095	0.038	0	0	14
0000790320067	Candy crush, rainbow bites, strawberry, watermelon	1569	2.5	1.25	87.5	67.5	375	0	0.28	0.112	0	0	15
0000790320111	Fruit snacks	1151	2.5	0	70	42.5	275	0	0.03	0.012	0	0	12
0000790320128	Mixed berries fruit snacks	1151	2.5	0	70	42.5	275	0	0.03	0.012	0	0	12
0000790320135	Fruit snack	1151	2.5	0	70	42.5	275	0	0.03	0.012	0	0	12
0000790350002	Candy crush, mixed fruit gummies, blue raspberry, green apple, lemon, cherry, orange, grape	1255	7.5	0	70	52.5	300	0	0.125	0.05	0	0	13
0000790350019	Candy crush, jelly fish, orange, grape, black cherry	1464	0	0	85	60	350	0	0.1875	0.075	0	0	14
0000790350040	Hfb Candy, Candy Crush Color Bombs	1883	2.5	17.5	77.5	75	450	17.5	0	0	5	0	20
0000790350125	Candy crush, color bombs chocolate candy	1883	2.5	17.5	77.5	75	450	17.5	0	0	5	0	20
0000790350170	Candy crush, color bombs fun book	1883	2.5	17.5	77.5	75	450	17.5	0	0	5	0	20
0000790350187	Hfb Candy, Jelly Fish Candy	1464	0	0	85	60	350	0	0.1875	0.075	0	0	14
0000790350378	Candy crush, fruit snacks, assorted	1197	7.14	0	71.43	42.86	286	0	0	0	0	0	12
0000790350385	Angry Birds, Fruit Snack, Cherry, Lemon, Raspberry, Apple, Grape, Strawberry	1197	7.14	0	71.43	42.86	286	0	0	0	0	0	12
0000790400004	Welch's, freeze-dried apple slices	1494	3.57	0	92.86	75	357	0	0	0	10.7	0	9
0000790400028	Welch's, freeze-dried banana & strawberry slices	1343	3.57	0	85.71	64.29	321	0	0	0	14.3	50	8
0000790400042	Welch's, freeze-dried mango slices	1494	3.57	1.79	89.29	78.57	357	0	0	0	10.7	100	2
0000790400066	Welch's, freeze-dried grapes	1477	0	0	94.12	82.35	353	0	0.1475	0.059	2.9	100	6
0000790400301	Welch's, freeze-dried apple slices	1464	0	0	90	70	350	0	0	0	10	0	9
0000790400325	Welch's, freeze-dried fruit slices, banana & strawberry	1464	0	0	90	60	350	0	0	0	10	50	8
0000790400349	Welch's, freeze-dried mango slices	1464	0	0	90	80	350	0	0	0	10	100	4
0000790400363	Freeze-Dried Grapes	1569	0	0	91.67	83.33	375	0	0.10668	0.042672	0	100	
0000790410003	Welch's, dried cranberries, concord grape	1360	0	0	82.5	75	325	0	0	0	5	0	9
0000790410010	Dried Cranberries, Pomegranate Flavor	1360	0	0	82.5	75	325	0	0	0	5	25	
0000790410027	Welch's, dried cranberries, blueberry	1360	0	0	82.5	75	325	0	0	0	5	25	9
0000790410034	Welch's, dried cranberries	1360	0	0	82.5	75	325	0	0	0	5	25	9
0000790410041	Welch's, dried mediterranean apricots	941	2.5	0	55	32.5	225	0	0	0	5	16.6666666666667	3
0000790410058	Dried Honey Crisp Apples	1255	0	0	72.5	7.5	300	0	0	0	7.5	0	
0000790410065	Welch's, wholesome & delicious dried mangos	1464	0	0	85	65	350	0	0.4375	0.175	2.5	20	13
0000790410553	Welch's, triple fruit treat, mango, cranberries, blueberries	1456	0	0	82.61	73.91	348	0	0	0	4.3	16.6666666666667	10
0000790420002	Welch's, red apple chips	1594	0	0	90.48	76.19	381	0	0.3575	0.143	14.3	50	9
0000790430018	Welch's, pb&j trail mix, grape	1971	9.41	25.88	51.76	44.71	471	8.24	0.47	0.188	4.7	1.38888888888889	20
0000790430063	Welch's, pb & j trail mix, strawberry	1971	9.41	25.88	51.76	40	471	8.24	0.47	0.188	4.7	7.14285714285714	19
0000790430070	Welch's, pb&j trail mix, grape	1971	9.41	25.88	51.76	44.71	471	8.24	0.47	0.188	4.7	5	20
0000790440017	Red Apple Chips	1644	0	0	92.86	78.57	393	0	1.63322	0.653288	10.7	50	
0000790440024	Welch's, golden apple chips	1644	0	0	92.86	78.57	393	0	1.6075	0.643	10.7	50	15
0000790440031	Green Apple Chips	1644	0	0	92.86	78.57	393	0	1.63322	0.653288	10.7	50	
0000790440055	Green apple chips	1644	0	0	92.86	75	393	0	0	0	14.3	50	8
0000790500025	Bonbons Angry Birds Vert	502	3	0	15	0	120	0	0.015	0.006			0
0000790500117	Angry birds, fruit gummies	1255	7.5	0	70	37.5	300	0	0.095	0.038	0	0	11
0000790500148	Fruit Gummies Candy	1255	7.5	0	70	37.5	300	0	0.095	0.038	0	0	11
0000790500186	Fruit gummies	1255	7.5	0	70	37.5	300	0	0.095	0.038	0	0	11
0000790500230	Gummies	1255	7.5	0	70	37.5	300	0	0.095	0.038	0	0	11
0000790500247	Fruit Gummies	1255	7.5	0	70	37.5	300	0	0.095	0.038	0	0	11
0000790500254	Fruit Gummies	1255	7.5	0	70	37.5	300	0	0.095	0.038	0	0	11
0000790520603	Angry birds, fruit snacks, cherry, lemon, raspberry, apple, grape, strawberry	1360	5	0	80	45	325	0	0.4375	0.175	0	6.25	14
0000790520702	Angry Birds, Fruit Snacks, Cherry-Lemon-Raspberry-Apple-Grape-Strawberry	1293	4.41	0	79.37		309	0	0.44	0.176	0	7.14285714285714	
0000790620105	Fruit Ninja, Fruit Snacks, Original	1255	5	0	100	60	300	0	0.254	0.1016	0	0	
0000790620112	Fruit Snacks Red Belt	1151	2.5	0	70	42.5	275	0	0.03	0.012	0	0	12
0000790800019	Wafers	2163	3.45	24.14	72.41	48.28	517	10.34	0.3025	0.121	0	0	27
0000790800026	Wafers	2163	3.45	24.14	72.41	48.28	517	10.34	0.3025	0.121	0	0	27
0000790900115	Tnt Exploding Candy	1393	0	0	100	100	333	0	0	0		0	14
0000790900122	Exploding Candy	1393	0	0	100	100	333	0	0	0		0	14
0000790900139	Exploding Candy	1393	0	0	100	100	333	0	0	0		0	
0000792009847	4 beignets à la pomme	1297	6.6	9.6	49	20	310	1.5	0.72	0.288			11
000079202	Bulk powder bowl cake	1498	28.7	6.31	46.8	1.2	358	1.3	0.3	0.12			
000079314	Pure sieres												
000079536	Organic coconut palm sugar	1586	1.6	0	93	93	379	0	0	0			
00007955	Têtes brûlées	222	0.5	0.8	12.3	9	53	0.01	0.01	0.004			
000079557	Pure whey protein chocolate peanut	1745	75	7.5	10	10	417	5	0.351	0.1404			
0000797	Grão	347	4.9	2	9.1	0.5	83	0.5	0.3	0.12			
00008	cuisse poulet												
0000800000002	Épices à pain d'épices	1448	4.3	4.7	65	35	346	0.7	0.1	0.04		0	
0000800025104	Milk Hazelnut	2510	6.66666666666667	43.3333333333333	46.6666666666667	43.3333333333333	600	20			3.33333333333333		
0000800046413	Total Vegan Protein Brownie Bowl	1109	33	8	35	0.600000023841858	265	4			11		
00008003	Mon miel de forêt												
0000803000061	Vegetable Spring Rolls	820	4.90196078431372	9.80392156862745	23.5294117647059		196.078431372549	1.96078431372549			4.90196078431372		
0000803108392	Tic Tac											0	
000080534	Whey	1745	76.300003051758	7.5	8.6999998092651	8.6999998092651	417	5	0.37099999189377	0.148399996757508			11
000080600281011121	Baccalà pil pil con caponatina	598	15	7.3	4	1.6	143	0.9			0.8		
0000806029526	Genius	1218	6	10	39.7	1.8	291	0.9	0.89	0.356			
000080800076140422	Polpette pollo messicane e fagioli	766	7.6	14	5.6	2.3	183	2.3	0.81	0.324	0.9		
000080885	Dextrine cyclique	1594			97		381						
000080940	Pure Whey Isolate 90 Chocolate	1598	87	2	4	4	382	0.6	0.5	0.2			1
000081	Bijoux fraise												
000081580	Ultra fine scottish oats	1510	11	8.1	61.1	1.5	361	1.6					
000081583	Instants oat	1510	11	8.1000003814697	61.099998474121	1.5	361	1.6000000238419					
00008167	Donut's assortis												
000081717	pure whey isolate 90 Vanilla	1598	87	2	4	4	382	0.6	0.5	0.2			1
0000819009843	Pain au chocolat												
0000822006563	Baguette CONSTANCE CEREALES	1125	9.4	3	47.9	3.8	269	0.3	1.33	0.532			
0000825000094	Funyuns	2092	7.1428571428571	21.428571428571	67.857142857143	3.5714285714286	500	3.5714285714286	2.5	1			
000082524	Pastille cacao	2615	14.5	53	17.28	3	625	32.3	0.1	0.04			
00008273	Sandwich complet thon	874	9.27	9.23	21.38	1.13	209	0.73	1.34	0.536	2.06		
000082793	Bulk Powder												
0000830000003	Raiz de Suma	1100	6.81	3	28.47	4.99	263	1.61	0.01	0.004			
000083049	BCAA												
000083200322181221	Veggie bowl al curry	766	5.3	4.8	28	0.9	183	0.5	1.1	0.44	3.5		
0000834687408	Keto vanilla cake batter	24	23.054755043228	43.227665706052	23.054755043228	2.8818443804035	5.7636887608069	23.054755043228	1.3688760806917	0.54755043227668	0		
0000835766119	Bee, Creamed Honey With Raspberry, Raspberry	1197	0	0	80.95	76.19	286	0	0	0	0	0	
0000835766317	Creamed Honey	1197	0	0	80.95	76.19	286	0	0	0	0	0	13
0000835766331	Creamed honey with cinnamon	1197	0	0	80.95	76.19	286	0	0	0	0	0	13
0000835766355	Creamed honey with lemon	1197	0	0	80.95	76.19	286	0	0	0	0	0	13
0000835766553	Creamed Honey With Hibiscus	1197	0	0	80.95	76.19	286	0	0	0	0	0	13
0000835766560	Minis Creamed Honey With Cinnamon	1255	0	0	90	80	300		0	0		0	
0000835766577	Vintage minis	1255	0	0	90	80	300		0	0		0	
0000835766584	Vintage minis	1255	0	0	90	80	300		0	0		0	
0000835766607	Vintage minis	1255	0	0	90	80	300		0	0		0	
0000835766614	Vintage minis	1255	0	0	90	80	300		0	0		0	
000083716	Bulk Powders	1745	76.3	7.5	8.7	8.7	417	5	1.8	0.72			
0000840000000	Nibs de cacao	2527	13	50.3	18.2	1	604	34.2	0.25	0.1		0	18
000084093	Protein pancake mix original	1531	72	2.3	13.8	1.8	366	0.5	1	0.4			
000084200272011121	Risotto speck e mele	849	11	7.6	22	3	203	3.5	0.72	0.288			
00008426	Black caraway												
00008433	Mixed Peppers	79	0.8	0.5	2.5	2.3	19	0.1	0.01	0.004			
000084336	Baies de goji séchées	1381	13	3.4	57.9	50	330	0	0.686	0.2744			
00008440	Sweet Basil												
000084457	Proteina 90% natural con stevia	1536	86.62	0.96	3	1.9	367	0.14	0.4	0.16			
000084475	Graines de chia	1824	20	31	2	0	436	3	0	0			2
000084796	Protéine pancake mix maple	1531	72	2.3	13.8	1.8	366	0.5	1	0.4			
000084945	Broccoli Powder	1201	30	1.8	39.9	10	287	0	0	0			
000085045	Beef protein isolate	1	27	30	18	0.9	0.3	0.3	0.3	0.12			
0000850600108	Raw Shrimp	247	14.12	0	0	0	59	0	1.3825	0.553	0	0	1
000085420	Farine de noix de coco bio								0	0			
0000855020000	Huvudroll Plant balls	1059	11	17	12	1.20000004768372	253	1.5					
0000856003507	Serenita												
0000856331068													
00008570	Miel crémeux  d'été												
0000861020186	Chiclosos	1687	0	8.065	80.65	64.52	403.25	8.065	0	0			
0000861040672	Goat milk lollipops count	1494	0	0	92.857142857143	71.428571428571	357.14285714286	0	0.44642857142858	0.178571428571432	0		
000086105	Pure whey isolate	1598	87	2	4	4	382	0.6	1.5	0.6			5
0000861468056	Pain mie toast nature canape	1213	8.6	6	49	4.7	290				4		
00008648	Nectarines	190	1.4	0.5	9	9		0.1			1.2	100	
000086850	Organic coconut palm sugar	1586	1.6	0	93	93	379	0	0	0			
00008686	Roasted & salted peanuts	2	0	53	14	3.5	0.595	8.5	0.4	0.16			
0000869379248	Uludağ gazoz 2,5 lt efsane												
0000869380688	Uludağ gazoz 1,5 litre efsane												
0000869380756	Uludağ gazoz 200												
0000870000001	Jugo de Hierba de Trigo en Polvo	1326	19.58	2.96	45.6	26.8	317	0	0.28	0.112	15	0	-1
00008716	Cumin Seeds												
00008761	Spring onions												
000087690	Chocolate whey balls dark chocolate	1966	19.1	22.1	47.5	33.3	470	13.8	0.02	0.008			
00008815	Fancy raw mixed nuts	2371	16.666666666667	46.666666666667	16.666666666667	3.3333333333333	566.66666666667	6.6666666666667	0	0			
0000886100252	Pepsi												
00008883110733826707	Package												
0000890000005	Aronia Berries	983	3.6	3.2	66	27.2	235	0.5	0.045	0.018			
000089000253061021	Tangine di pollo al miele	1004	20	9.48	16	9.9	240	1.2					
00008902	Raclette	1449	23.4	28	0.9	0.5	349	19	1.8	0.72	0.5		16
00008907	Creme dessert caramel												
000089299	Proteina whey sabor chocolate blanco	1745	75	7.5	10	10	417	5	0.351	0.1404			
000089500315061222	Wok di pollo con anacardi	766	8.6	7.3	20	1.6	183	1.1	0.53	0.212	1.3		
0000899020004	Chocolate shake or pudding mix	1494	53.571428571429	5.3571428571429	25	10.714285714286	357.14285714286	0	2.3214285714286	0.92857142857144	10.714285714286		
00009	Raw Cacao Nibs												
0000901000017	Guiltless gourmet, yellow corn tortilla chips	1795	7.14	10.71	78.57	0	429	0	1.6075	0.643	7.1	0	7
0000901002042	Blueberry Pomegranate Crunch	2243	17.86	39.29	35.71	17.86	536	5.36	0.40894	0.163576	7.1	11.1111111111111	
0000901005005	Guiltless Gourmet, Organic Unsweetened Coconut Water	71	0.4	0	4	3	17	0	0.0275	0.011	1	50	2
00009017	Merlan	808	12	8	17.7	0.5	193	0.8	0.68	0.272			
0000901881036	Confiture de bleuet sauvages à l'orange	126	0.1	0	8	7	30	0	0	0			
0000901881074	Beurre de  bleuets	126	0.1	0	8	7	30	0	0	0			1
0000901881135	Tartinade de bleuets sauvages au thé des bois	837	0.7	0	53	47	200	0	0	0			
0000901881203	Pâtes de bleuets	1255	0	0	70	60	300	0	0.25	0.1	0		
0000901881227	Pâtes de bleuets	1255	0	0	70	60	300	0	0.25	0.1			
0000901881265	Bleuets séchés et chocolatés	1987	7.5	30	62.5	40	475	17.5			12.5		
0000901881326	Sirop de bleuet	1205	0	0	72	72	288	0	0	0	0		
0000901881333	Confiture de bleuet sauvage et érable biologique	105	0.1	0	7	6	25	0	0	0			
0000901885003	Tarte aux bleuets sauvages	1162	3.3333333333333	13.333333333333	36.666666666667	13.333333333333	277.77777777778	5.5555555555556	0.27777777777777	0.111111111111108		0	11
0000901887007	Wild Blueberries from Lac-Saint-Jean	209	0.71428571428571	0	12.142857142857	5.7142857142857	50	0	0	0	2.8571428571429		
00009034	Pitted Prunes	1046	2.5	0	60	30	250	0	0.03125	0.0125	7.5	0	
0000904344187	Chicken pumpkin wrap	510	3.40000009536743	6.5	13.3999996185303	11.6999998092651	122				1.70000004768372		
0000905020004	Peanut Butter Cup Protein bars	1594	35.714285714286	14.285714285714	38.095238095238	19.047619047619	380.95238095238	7.1428571428571	0.83333333333333	0.333333333333332			
000090561	Casein unflavoured	1540	85.5	1.5	3	3	368	0.899999976158142					
000090600	Protein porridge bulkpowders	1498	28.700000762939	6.3000001907349	46.799999237061	1.2000000476837	358	1.2999999523163	0.30000001192093	0.120000004768372			
0000907006563	Mini donuts	1870	5.4	26	47	15	447	15	0.96	0.384			
0000909008534	Galette frangipane 12cm	2079	8.5	34	37	13	497	18	0.71	0.284			
00009101	Noix de cajou grillées au tamari bio												
00009102	Golden Raisins California	1255	2.5	0	80	65	300	0				91	
00009126	Apples												
0000912842873	Indian Style Flatbread	1083	8.23529411764706	2.94117647058824	48.2352941176471	2.35294117647059	258.823529411765				1.17647058823529		
000091403	Egg white power												
000091929	Bulk powder - pure series	1745	77.2	8	7.8	7.8	417	5	0.375	0.15			
00009195	baby watermelon												
000091959	Pure whey protein - vanilla	1745	77.2	7.5	7.8	7.8	417	5	0.375	0.15			11
00009201	Bun jambon de dinde mimolette	787	10.4	6.3	21.7	1.7	188	2.6	1	0.4	1.5	0	
0000920384402	Bizcocho almendra	1622	5.79	22.27	33.59	20.53	387.65	2.97	0.111	0.0444			
